gid_0,bws_score,gtd_score,drr_score,sev_score,rfr_score,w_awr_def_tot_cat
USA,0.0,1.301487,2.05281297631218,1.3182317259168848,2.17214939308,1.0
ZAF,5.0,1.03082595,2.76593085441681,2.339196272394767,0.0,4.0
ETH,0.1811690614101264,0.4065229999999999,2.73407713653738,2.0853580336751496,4.17508121188,2.0
LBY,0.0,1.76374,2.80275934028349,0.6219893173548332,0.0303029262468,1.0
ARG,5.0,0.0,1.4609257830929,0.5308320609713428,3.21243217704,3.0
USA,0.0,0.9574936,1.39880650849171,1.1286455033833886,0.086107593415,0.0
AUS,5.0,2.027365,1.30521055013452,1.3916403041925691,2.34142655417,3.0
SOM,0.0,0.0,2.37677923263892,1.094355593368772,4.26393915647,2.0
AUS,5.0,1.099015,2.05844263792395,0.1657806018206373,0.926821593882,3.0
ZWE,0.0,1.096741,3.07267508488601,2.1496994985594813,3.69474940873,2.0
USA,4.654043608221356,1.59525,2.01857054989738,1.0885593484094735,0.767916549398,2.0
USA,4.750354222343736,1.94587,2.37172858395411,0.7567402293953345,0.24662405558,3.0
USA,0.0,3.2781175,1.84224385065692,2.184798611304961,1.09897326436,1.0
USA,0.0,0.9574936,1.38600368322762,1.204333800064763,0.0,0.0
YEM,5.0,1.0992285,3.09473149726859,1.029691751484826,1.88321026605,4.0
USA,5.0,1.1116985,2.19537365413525,1.0007864682212335,0.00618972190522,3.0
TUR,3.743581998127224,1.073919,3.26985077422089,1.2173392127484712,1.11696967816,2.0
PER,0.0,0.613958,2.01976584244818,2.426354687964609,3.31947909556,1.0
TUR,4.532613194475576,1.073919,2.93586929353655,1.5506264455962304,0.416379673015,3.0
MEX,2.038197804368157,1.2165925,2.86205670333349,2.275351903830116,2.59933265508,2.0
ARG,5.0,0.0,1.42764408977908,0.4262074155267451,0.0,3.0
PER,0.0,0.613958,1.73504661786265,2.1059057265661014,1.65350839895,1.0
TUR,5.0,1.073919,3.30361042842398,0.8280701162648539,1.89009403194,4.0
CHN,5.0,2.67158,3.30947258741811,2.865648135633172,2.35162797952,4.0
USA,5.0,3.2979475000000003,2.14368887179354,0.847939780386588,0.330826289617,3.0
MEX,2.3059793877716803,1.1108185,2.48775649941904,1.944832187959668,3.0123271644,2.0
USA,1.6202798974205934,1.74482,1.32762810572207,1.022536551540679,0.20035227758,1.0
CHN,2.104653969723179,1.057555,3.37544292919714,1.336825679744245,1.53916653366,2.0
USA,3.2955514519254963,0.9574936,1.39360582523276,0.8267044502870567,2.11545306595,1.0
USA,0.0,0.79255,0.618710586231786,1.7999369457732866,0.272182166729,0.0
USA,0.0,1.221162,1.96371181315052,0.6129676237357263,0.676266353541,0.0
USA,1.7044755397243776,1.301487,2.17004493007793,1.1025440718711588,0.278939541028,1.0
CHE,0.6241433778149299,1.122238,2.67039730310468,0.4628127212188062,0.850862741645,0.0
KGZ,3.7632671845859456,1.51204,2.68446556638311,2.025685012378281,4.01608921211,3.0
USA,0.0,0.79255,0.618784076484253,1.3680324768998355,0.0,0.0
YEM,5.0,1.5219200000000002,3.43765501989542,1.8076079681881785,3.80728450859,4.0
IND,2.97833302953605,5.0,3.41234102272361,1.8695130714581945,3.9581159572,4.0
IRN,5.0,1.6043500000000002,2.51858037601841,1.419165198239061,0.0689944717094,4.0
SOM,3.3029406898082767,0.4065229999999999,2.60683327383489,2.365757497495465,4.04686003235,4.0
USA,5.0,1.0644485,1.78558975718151,2.1117421017127005,1.47419227193,3.0
ARG,0.0,0.0,1.3288396466963,1.1003416797827164,0.0,0.0
USA,5.0,0.9574936,1.41874708219402,0.2874092777144282,0.0337275385257,3.0
IRN,0.0,1.39275,2.50652658644606,1.913189736298549,2.40438956014,1.0
DZA,0.2308568869971132,1.5034,1.89388657409943,0.1868908213922049,3.15698736675,1.0
IRN,1.5375208727594534,1.073919,3.21300515411678,1.7581554883623671,3.24395692949,2.0
IRN,5.0,1.6043500000000002,2.75226583751417,1.0688507152394593,0.057506401535,4.0
AUS,4.43163195878849,1.147269,1.61758954069785,1.4236906892312278,0.457278239582,2.0
TUR,4.67260108310696,1.073919,3.39097243077019,0.875474858138052,4.07049575732,3.0
TUN,4.766244583851113,1.5034,2.63343529072106,0.9604669804238468,3.65116777566,4.0
CHN,4.2272802326156285,2.67158,3.15480034581968,2.3384071583932773,4.06122405291,4.0
AUS,0.0,0.3902679999999999,1.11261443116355,1.957011880594942,1.41647577288,0.0
SOM,5.0,0.4065229999999999,2.19295798262084,1.3521764586424725,1.52209784953,4.0
USA,5.0,2.09057,1.44667155152139,0.7216148507208762,1.72385250176,3.0
USA,0.0,0.79255,0.654106857366066,1.7451116015976562,0.0,0.0
USA,2.992602604102545,1.301487,1.78707425857073,1.6420161955981238,0.176125415866,1.0
BTN,0.0,2.51296,2.880614104298,1.7195208844275274,2.24973504516,2.0
YEM,5.0,1.5219200000000002,3.44065145689398,1.198964826138464,1.55942554787,4.0
RUS,2.793956708946053,1.073919,2.99328520559723,1.994560092035824,4.0018109127,3.0
DJI,0.0,0.4065229999999999,2.48722842921984,0.3690560141935645,4.04614228578,2.0
MEX,5.0,1.430522,2.67362333147241,2.664364423567606,1.62972123183,4.0
BOL,0.0,0.6709609999999999,1.53524526364312,0.770898382248456,3.70162983181,1.0
TUR,3.190786348874977,1.073919,2.6404578687622,0.9689921186541856,3.08823507342,2.0
SOM,0.0,0.0,2.06986047090988,1.0750541171111831,4.05154898206,2.0
AUS,5.0,1.099015,1.65222280704458,0.776493566621681,0.0,3.0
USA,3.2034025499764867,1.301487,2.12952982459081,0.4938322617833342,0.378244628799,2.0
TUR,4.290589865548316,1.073919,3.21444542465368,0.6512622954970668,1.96031908751,3.0
AUS,0.0,0.0,0.386888558381989,1.84360836233988,1.21082335327,0.0
DNK,1.9965312543195548,1.153746,3.17838341704287,0.8399889756386489,2.15208951948,1.0
TUR,1.5904184968488848,1.073919,2.71944049489841,1.3156215629843402,3.49415221414,1.0
USA,1.874561932171307,1.806605,1.50945182742237,0.3636180726374992,0.649549338521,1.0
IND,2.174555633297526,2.51296,3.4209870828035,1.8173523522115744,3.24945384067,4.0
CHN,2.451124947519035,1.691975,3.51341515549223,1.922079588404059,4.02007184872,3.0
BEL,5.0,1.153746,2.85824487217691,1.6717003647720348,1.20536968346,2.0
MEX,5.0,1.74482,1.49168587663146,1.0934058305059644,0.185138953768,3.0
CHN,0.0,0.6551629999999999,1.65670826470466,1.1820674042290178,3.04368149501,1.0
CHN,3.2503068107210926,1.087158,2.93273832282658,1.8656709429303584,4.01125814611,3.0
DEU,2.8469362278959705,1.153746,2.83531385594905,0.9577742823101268,1.15427145932,1.0
IND,4.406142062081932,2.51296,3.56569935658004,3.1029545710929565,3.83414680909,4.0
CHN,0.0,1.0748445,2.75026416736593,0.9704966139056508,1.07708896028,1.0
DEU,3.747638062082064,1.153746,2.69531312763172,1.3774207208636655,0.511722624991,1.0
YEM,5.0,1.02836635,4.12369439430314,0.8597715846215193,4.03951564579,4.0
CAN,0.0,0.79255,0.177709607191956,1.0850385551187998,4.03320658535,0.0
AZE,1.8608065877307027,1.073919,2.671026855012,1.506770718886243,3.16652162375,2.0
ETH,0.0,0.4065229999999999,2.22893189165786,1.969712630538466,1.97135762106,2.0
USA,0.0,0.79255,0.591320544068154,0.9212226757862516,0.0,0.0
AUS,5.0,1.099015,1.7632637595919,0.495077025285911,0.604259795845,3.0
MEX,4.482700854199914,1.2165925,2.67365778792898,2.441136634662364,1.08750751078,3.0
CAN,0.0,1.3659885,0.279827550759384,0.5023150391592858,0.0,0.0
IND,0.6239093559374813,2.51296,3.54367831510564,1.8975053472858123,4.01638316018,3.0
IND,0.0,2.51296,2.17064379317363,1.396486394423738,4.00391510117,2.0
IND,0.3750773484780123,2.51296,3.79865160200356,2.36648149671742,4.3137149315,3.0
LBY,4.923340469931342,1.336059,2.37308934443955,1.5565452015918326,3.33823262546,3.0
RUS,0.0,0.384333,0.44576606556211,2.393083540901468,2.25633952158,1.0
CHN,1.4218668744348215,1.53683,3.28011086338122,1.292369768443781,1.06649463526,2.0
AUS,1.5501768889219631,1.192551,2.04386918868479,2.564511407614703,1.90596748991,1.0
RUS,0.0,1.073919,2.77757669820233,1.5344397965152954,2.25437572911,1.0
USA,2.671208037573646,3.1492750000000003,2.11083573489004,1.0123378302590753,2.44196451753,2.0
RUS,2.0000690425351912,1.073919,3.10404775915367,1.3089316566604057,3.10000489464,2.0
PER,0.0,0.596076,1.89401577193687,1.7535526774311458,1.22607242617,1.0
TUR,3.597785133993728,1.073919,2.84777273385474,2.099498727233049,2.43467145712,2.0
IND,0.3750773484780123,2.51296,3.27583219349757,2.36648149671742,4.02032342079,3.0
USA,0.0,0.79255,0.593319475053674,2.201807863747382,2.58360684764,0.0
MNG,5.0,1.0748445,2.61125099782499,2.048551907092177,1.52608563902,4.0
USA,1.126947793433607,1.301487,2.06680634254929,1.302858279487451,0.572969098716,1.0
IND,5.0,5.0,4.16840673222165,2.8380769533444923,3.67149727591,4.0
ZAF,5.0,0.8329880000000001,1.92232451946151,0.5047587803002946,2.11392753937,4.0
AUS,5.0,1.1120635,1.65222280704458,0.776493566621681,0.0,3.0
KEN,5.0,0.4065229999999999,2.72085138007677,1.3970724155647125,4.11904410506,4.0
USA,5.0,1.148945,1.89205880749953,1.110963662442505,0.000121863779917,3.0
USA,3.4062231857369247,0.252047,2.68318300744467,0.5208226987737039,1.34472910559,1.0
PAK,0.0,1.829075,3.95903607868137,1.129337261363957,4.00719170288,2.0
AUS,2.8364844830930886,1.314492,1.89752953759886,0.4230660394043284,1.40502834026,1.0
USA,0.535209258943252,1.301487,1.79195431030201,0.9275316945143242,0.0474382765318,0.0
ARM,0.0,1.073919,2.76972693830843,1.346015798198613,1.41102871479,1.0
MEX,5.0,2.293205,2.18924888572979,1.5012421529990891,0.347977553565,4.0
USA,2.4227462294476174,1.301487,2.05864921950771,1.244160703476915,0.0030315358252,1.0
CHN,2.7301502916466767,1.691975,3.63046306563486,1.112588131924935,2.21190267401,3.0
USA,1.8190462731969324,0.9574936,1.38931227642776,1.0505567827720892,1.52738932141,1.0
CAN,0.0,0.79255,0.270400553110764,1.275845284847278,0.308900923159,0.0
MEX,0.0,1.2165925,3.52206301371709,2.309678061220682,3.02147054972,1.0
BWA,5.0,0.99297565,0.874441417542083,4.045771188216048,0.900947437322,3.0
USA,5.0,2.09057,1.51358383400499,4.788465009050631,0.262851872297,3.0
GEO,0.0,1.073919,2.76972693830843,1.346015798198613,1.41102871479,1.0
MEX,5.0,1.804135,1.78722785050314,2.0152801682689234,0.27002801587,4.0
CHN,0.0,1.057555,2.70728526419373,1.3814555199640122,3.40236646608,1.0
CHN,0.0,1.0447717,1.60079744197334,1.525133003218821,0.0,0.0
USA,3.197951895936595,1.1116985,1.75253695993137,1.0115783510161975,0.29461787565,2.0
DZA,3.483758090831591,1.5034,3.1427544332201,0.4694205442987172,0.320109623369,2.0
USA,5.0,1.3874875,1.51729211156379,1.1601042741758416,0.0,3.0
USA,0.8207086059047766,1.301487,1.93172525778635,0.7473108117946635,1.34253891237,1.0
IRN,5.0,1.6043500000000002,2.75517674148089,0.5654130128872902,0.345942155827,4.0
ETH,0.1811690614101264,0.4065229999999999,2.73407713653738,2.0853580336751496,4.17508121188,2.0
IND,5.0,5.0,3.75278433122645,3.517791058313403,2.39328495066,4.0
TUR,0.0,1.073919,2.55189430138066,1.0495118559618253,3.43064212434,1.0
SOM,5.0,0.4065229999999999,2.31518075359298,3.006649694621468,4.04126424825,4.0
MEX,5.0,1.2165925,2.67362333147241,2.664364423567606,1.62972123183,4.0
AUS,5.0,2.027365,1.12010543194826,1.987566695940268,1.5739058772,3.0
PER,0.0,0.596076,1.73504661786265,2.1059057265661014,1.65350839895,1.0
IRN,1.6144237677843123,1.073919,3.58051924555949,1.039651333691398,3.54533133779,2.0
NLD,0.587936950148668,1.153746,2.52682117491305,0.7087380209531675,0.0876456496524,0.0
USA,0.0,0.79255,0.640340216195772,2.0653256107610387,3.97915211901,0.0
ZAF,4.871347616023543,0.99297565,1.59347896112686,2.6442043368068813,2.36715394139,4.0
CHL,0.0,0.596076,1.63330199131933,2.495905980329081,1.56583160162,1.0
NLD,3.747638062082064,1.153746,2.69531312763172,1.3774207208636655,0.511722624991,1.0
ZWE,3.799559796995004,1.096741,3.08144940561292,2.1295012488486496,3.20951306916,4.0
AUS,5.0,1.226302,1.52903420208858,0.9415069480708464,1.70111507223,3.0
EGY,4.923340469931342,1.699495,2.37308934443955,1.5565452015918326,3.33823262546,3.0
TUR,5.0,1.073919,3.9175669375041,1.2243003867301598,3.54472732171,4.0
PER,0.0,0.0,1.88184507250347,1.0897576070944297,1.75647797762,1.0
MEX,3.328648751844206,1.2165925,2.57780737803969,2.724384571259062,0.255116528901,2.0
CHN,0.0,1.057555,1.60079744197334,1.525133003218821,0.0,0.0
TUR,4.082764714960799,1.073919,3.00267835498943,1.8556832110039647,0.814937326765,3.0
DEU,2.891215219635219,1.153746,2.97490850104962,0.95088551880934,2.46009988601,1.0
KAZ,0.0,1.212546,2.79263956715029,0.7464692685038297,1.45840232864,1.0
USA,5.0,1.74482,1.43354705075553,1.2544296243549573,0.228635851698,3.0
IND,0.3750773484780123,2.51296,3.78394227507048,2.36648149671742,4.20065393887,3.0
IND,1.5158804866644642,2.51296,2.83429963342336,2.886108953503578,4.01659611898,3.0
ZAF,3.200450316855416,1.096741,2.88810431782277,2.1011576267256737,0.408297817561,3.0
AUS,0.0,1.099015,1.58211200244542,0.7250025377409313,1.03892831393,0.0
AUS,5.0,1.226302,1.66105572662489,0.4332175322718378,0.0,3.0
ETH,0.0,0.4065229999999999,2.19408838867751,2.7192312248392527,4.02906827102,2.0
MEX,0.0,1.1108185,2.47786339547875,2.304150947324377,2.35257163732,1.0
TUN,3.3158910380419746,1.5034,2.40983672877255,0.444707819111411,2.62938650441,3.0
ETH,0.0,1.2535535,2.78626962202736,1.3672278278931294,0.650223703984,2.0
AUS,3.9092694898895473,1.192551,1.92317016804493,1.291829078773457,0.806982016705,1.0
MEX,3.218292188316044,1.1108185,2.5751502528731,3.070526730937507,1.78832882208,2.0
TUR,1.6886614527888972,1.073919,2.76563770953114,1.5133997495878018,2.98210945759,2.0
AUS,5.0,0.3902679999999999,0.446143117049506,1.9487383182080145,1.00502362049,2.0
BOL,0.0,0.9416316,1.83949520670634,1.7102015173843168,2.35622551956,2.0
MEX,3.328648751844206,1.1108185,2.57780737803969,2.724384571259062,0.255116528901,2.0
RUS,0.0,1.073919,2.93427727723791,1.5411716903613797,2.23593745079,1.0
USA,2.856778614867236,3.2781175,1.73821331426545,1.6979711705834153,2.52368270637,2.0
CAN,0.0,0.252047,1.32058630665219,0.4149120485854919,3.12514557385,0.0
CHN,2.8979502479828136,1.691975,3.64090724428859,1.2402106011339669,0.378885475351,3.0
MNG,5.0,1.02402175,1.90887873250474,4.220804162344205,4.00215917312,4.0
SOM,0.0,0.0,2.40970563850119,1.4013978117953672,4.02276620606,2.0
IRQ,2.6986742950735545,1.89648,3.35318289486348,2.119075208310108,1.55190176662,3.0
AZE,3.660529308926342,1.073919,3.03632336935386,1.86598959642597,2.65670864791,3.0
IND,5.0,1.829075,4.40062064123129,3.936475407399021,4.00042568811,4.0
PER,0.0,0.613958,1.73504661786265,2.1059057265661014,1.65350839895,1.0
IRN,1.0887709359901818,1.073919,3.3170899557993,2.299223190194584,2.59796664383,2.0
RUS,0.6056855682529225,1.073919,2.98796071062427,1.9546944412848228,1.45032052896,2.0
AUS,5.0,0.3902679999999999,0.44945806772336,3.0290251479147967,0.0,2.0
USA,0.0,1.221162,1.88907701453741,0.552741761792168,1.54717105356,0.0
AUS,0.0,0.0,1.28516285306224,1.3476795671110855,2.67275403815,0.0
MEX,2.038197804368157,1.430522,2.86205670333349,2.275351903830116,2.59933265508,2.0
AUS,0.0,0.3902679999999999,1.07839413943591,2.871450215199592,1.75125811566,0.0
ARG,0.0,0.0,1.38332318111774,0.9701693486469164,0.0,0.0
MEX,0.0,1.2165925,3.13155911063526,1.2394485852734016,4.02682497506,1.0
AUS,2.4089164178521467,1.221775,2.0014270617468,1.9743172010609085,3.40400060941,1.0
ETH,0.0,0.4065229999999999,2.69873386742616,1.193606205809782,2.82074722905,2.0
IND,5.0,5.0,4.05813708861858,3.833637399037909,3.16793123598,4.0
ARG,5.0,0.0,1.48067782061009,0.1318930531388748,0.0,3.0
SOM,0.0,0.4065229999999999,2.45242781444322,0.7527213854945379,0.589338142625,2.0
TUN,4.766244583851113,1.5034,2.63343529072106,0.9604669804238468,3.65116777566,4.0
ZAF,3.8499996588498377,1.03082595,2.95148476848038,2.2251813878813578,1.57997463916,3.0
USA,0.9487267523346584,1.301487,2.0874019576158,0.8024425583515973,3.09980767115,1.0
PSE,5.0,1.4068205,4.15965514664698,3.120430483187408,0.659020248844,3.0
ETH,0.0,0.4065229999999999,2.81302936798589,1.3620583162529254,0.80904426217,2.0
ETH,5.0,0.4065229999999999,2.34928601755815,2.269617293665843,3.94041599241,4.0
USA,0.0,0.79255,0.64356352910673,2.110177826717503,0.623233323717,0.0
CHN,1.6761021032825605,2.67158,3.45458176432286,1.211944463229032,2.5472174023,3.0
SOM,3.997378063586166,0.4065229999999999,2.223550067347,2.0155386579549046,3.04078071363,4.0
AUS,0.0,0.3902679999999999,1.1848577663088,2.85425678556847,4.01613019976,0.0
MEX,5.0,1.1108185,2.18701614841814,2.549497202343094,1.6447006747,4.0
MEX,0.0,1.1108185,2.78225822326864,2.161872983170618,4.04599909387,1.0
ZAF,5.0,0.99297565,3.27786573153443,1.6279112513447176,0.269977108621,4.0
IRN,5.0,1.073919,3.90737750970766,1.4926586459464362,0.441869288743,4.0
USA,4.317568519711092,1.61734,2.29237044060644,0.5597222440643324,0.422964385886,2.0
USA,0.0,1.301487,2.00834121296934,1.0416693187677302,1.32604197708,0.0
IND,0.638541025840603,2.51296,2.25061472690476,2.249255863547797,4.04895028029,3.0
USA,3.4445186828684653,3.2979475000000003,2.01096990003892,0.8333282414886801,2.3927135446,2.0
IRN,5.0,1.6043500000000002,2.5251338706343,1.4564097499921904,3.34440221695,4.0
MEX,0.0,1.2165925,2.59328789095872,2.2076962340076656,1.83494844372,1.0
USA,5.0,1.74482,1.49168587663146,1.0934058305059644,0.185138953768,3.0
CHN,5.0,1.0748445,2.7541791021218,1.1869511998527371,3.76250283422,4.0
CHN,1.148597384059919,1.0432278,3.54675195606538,1.324938281764448,0.585655102159,2.0
CHN,2.173164446735225,1.691975,3.70242676174614,0.6462743862315723,4.00483489742,3.0
GEO,2.240368142754836,1.073919,2.96687418261958,1.6663598649946578,2.20365876463,2.0
NLD,0.587936950148668,1.153746,2.75873028037011,0.7087380209531675,1.47716077924,0.0
CHN,4.093846501328818,1.83717,3.00131443366467,1.1859987313030056,1.34858749852,3.0
CAN,0.0,0.79255,0.24769329332309,1.002922689403086,2.65852468963,0.0
RUS,0.0,0.384333,0.449197826370089,2.793020865961625,0.278794525997,1.0
USA,0.0,1.301487,2.00963724506094,1.0083556554840911,0.362350997674,0.0
USA,5.0,1.0644485,1.51960796577004,0.8843408332488425,0.66257221492,3.0
ARG,5.0,0.0,1.49720782967408,0.3645276259806784,2.20903350097,3.0
DZA,5.0,1.5034,2.88300420427835,0.1279483471357884,0.0,4.0
AZE,0.0,1.073919,2.55402312268169,2.0851025273248807,1.80166254724,2.0
CHL,0.0,0.6709609999999999,1.63330199131933,2.495905980329081,1.56583160162,1.0
CHN,3.0790367615802934,1.057555,3.34075159874926,1.5093618478976834,1.14325746473,3.0
DZA,5.0,1.5034,1.88701799553302,0.2206100171145808,2.3970132354,4.0
MEX,0.0,1.2165925,2.59390788263432,2.1909706113677085,2.14839030808,1.0
USA,2.771282896032319,1.301487,2.00049672153955,2.1280773923658964,0.383963902203,1.0
USA,5.0,1.1116985,1.99966937683814,1.416344368782565,0.0281781121253,3.0
ISL,0.0,1.1883985,0.578116264786305,0.6571279028341479,0.0,0.0
MNG,0.0,1.280373,1.7251186020539,0.8344208054764353,1.09833255095,2.0
LSO,0.0,1.03082595,2.6232016358745,1.578764193094727,2.24662636698,2.0
USA,1.0486314655570912,3.2979475000000003,2.37955254017397,0.7716027938619257,0.247513809151,1.0
USA,5.0,3.2979475000000003,1.69944382032446,0.8335908455312621,0.0304137082189,3.0
CHN,4.036905656842404,1.194388,2.58928150147195,1.3504553767311072,3.17473207398,3.0
YEM,5.0,0.894347,3.44065145689398,1.198964826138464,1.55942554787,4.0
USA,0.0,1.301487,2.74796033582771,1.059924720452304,1.31653687398,0.0
TUR,3.743581998127224,1.073919,3.26985077422089,1.2173392127484712,1.11696967816,2.0
BWA,5.0,1.057329,1.81260017214959,1.6066509499533643,1.44385131963,4.0
USA,3.97436170932038,1.301487,2.06054297959664,2.3685348928949743,0.313026011391,2.0
CAN,0.0,0.79255,0.226083899935321,1.475783108110441,0.192964634836,0.0
ARM,2.0000690425351912,1.073919,3.10404775915367,1.3089316566604057,3.10000489464,2.0
MEX,5.0,1.319643,2.19319462131788,1.4476759931090648,1.76611351433,4.0
USA,2.931926380780837,1.301487,1.87769372085782,0.4005022857803606,0.878719696865,1.0
AUS,0.0,0.0,1.35736269750934,1.8446586112648165,0.237845023591,0.0
KAZ,0.0,1.194388,3.0846791047086,0.7440763150681972,2.04080119823,1.0
MEX,5.0,1.430522,2.67362333147241,2.664364423567606,1.62972123183,4.0
DZA,3.197220515316361,1.5034,2.19419338859174,1.1014009437992591,2.58984552143,2.0
AUS,0.0,1.1037075,1.96792347467522,2.057855011347923,2.08082797918,0.0
ZAF,5.0,1.03082595,2.81466572639409,1.0023983656888862,3.12308995104,4.0
CAN,2.945599830640245,0.252047,2.0378043938129,0.6645166821197489,1.31394328164,1.0
IND,0.0,2.51296,2.58309719920256,0.8023381801692581,3.25936811448,2.0
USA,5.0,3.2979475000000003,2.22991975319685,0.6089761058871898,0.018085118942,4.0
DEU,0.587936950148668,1.153746,2.69277865869799,0.7087380209531675,0.26606969133,0.0
AUS,0.0,0.0,0.761836558865114,2.1733826677502512,2.97845344547,0.0
AUS,5.0,1.226302,1.70287237774774,0.4452854497587453,0.0,3.0
IRN,5.0,0.9425307,2.75517674148089,0.5654130128872902,0.345942155827,4.0
CAN,0.0,0.79255,0.255438085901055,3.4162012144584133,3.32650318775,0.0
AUS,5.0,0.0,0.434580327274507,1.6142102318270843,0.0,2.0
CHL,0.0,0.0,1.12739343076365,0.093291564370036,3.61676705983,0.0
IRN,1.0887709359901818,1.39275,3.3170899557993,2.299223190194584,2.59796664383,2.0
SOM,0.0,0.4065229999999999,2.54164098297976,1.8353746143918697,4.46357808177,2.0
MEX,5.0,1.319643,2.43702537796033,1.4760615897954843,1.62703108925,4.0
PER,0.0,0.613958,1.7668433980074,1.5783445950722732,2.37772019863,1.0
AZE,2.0000690425351912,1.073919,3.10404775915367,1.3089316566604057,3.10000489464,3.0
IRN,0.0,1.39275,3.63327359462807,1.7545046196681653,3.27505707914,1.0
AZE,3.3427954627646645,1.073919,3.08370433828062,1.3086082691569425,1.1021729002,3.0
USA,5.0,1.61734,2.31986149897019,0.3834751672750989,0.0,3.0
AUS,5.0,1.096588,1.49003182618628,0.3856132448112558,0.0,3.0
ARM,0.0,1.073919,2.76972693830843,1.346015798198613,1.41102871479,1.0
AUS,0.0,1.314492,1.88822384157523,1.0056787233229043,0.542809733819,0.0
COL,1.8237613629877512,0.0,2.12194616827349,1.411041047622431,0.871947015152,1.0
MEX,0.0,1.1108185,2.59390788263432,2.1909706113677085,2.14839030808,1.0
USA,0.0,0.79255,0.649237363888946,1.0547646607984509,0.0,0.0
IND,5.0,5.0,4.38457398971591,2.027481514628898,2.2194468496,4.0
CAN,1.382017364670692,0.252047,2.75922803905984,1.1077313324724936,0.0161882459277,0.0
CHN,4.266439751180052,2.67158,3.42072128954893,1.3666693531709888,3.21953983565,4.0
IND,5.0,2.51296,4.06496142324968,3.8234314504184415,1.80937750925,4.0
ARG,0.0,0.0,1.44988929578311,0.9428739857098908,1.11519515633,0.0
AUS,5.0,1.1120635,2.15149666323806,0.3797105567180808,0.0,3.0
USA,0.0,0.79255,0.59145929390192,1.0982138227413571,3.90352399968,0.0
USA,5.0,1.0644485,1.30635211285571,1.6842843956637938,3.86658574675,3.0
USA,3.7205495379841897,1.301487,1.90717125417648,1.400655843762006,0.664625591866,2.0
IRN,5.0,0.829455,2.64471909617662,2.9625013687487605,1.04408371551,3.0
YEM,5.0,0.894347,3.29475945212961,0.7353137063464692,1.66469406403,4.0
ESP,5.0,1.3828825,2.97704653140065,0.8053829470499465,1.99793288763,3.0
IND,0.0,2.51296,3.97850427070759,3.158287072646456,2.81228819827,3.0
AUS,5.0,0.0,0.44939806945798,1.8931471057491776,0.727111571376,2.0
AUS,5.0,0.0,0.411762423058197,1.0949139451344938,0.0,2.0
ARG,5.0,0.0,1.44230567812467,0.1243898696590311,3.45015136383,3.0
CHN,5.0,1.0748445,2.7966754180781,1.0243354857270377,0.0301083635963,4.0
USA,0.0,1.221162,1.92974095071121,0.565068991229877,1.16085588964,0.0
USA,2.522352863863281,1.094364,2.18283225598558,0.5478252948045385,3.03410553741,1.0
PAK,0.0,1.829075,4.44212434597306,1.8899925487335685,4.10863440307,2.0
BWA,5.0,0.99297565,1.11417235555946,3.1468062258932283,0.546028806968,4.0
IRN,1.5375208727594534,1.073919,3.21300515411678,1.7581554883623671,3.24395692949,2.0
AUS,0.0,0.0,1.30046118957028,1.1702898233531134,1.86402802614,0.0
MEX,5.0,1.3874875,2.2295973537903,2.7609794666173126,2.75888280259,4.0
ARG,0.0,0.0450979999999999,1.3288396466963,1.1003416797827164,0.0,0.0
IRN,5.0,1.39275,2.71662709025774,0.3031015704511758,0.0,4.0
CHN,5.0,1.087158,2.86375737048928,2.2676742123610887,2.16589309845,4.0
TUR,0.0,1.073919,2.58079434100157,1.5438970636676006,0.0,1.0
NLD,1.2732028159255937,1.153746,2.49649025069571,1.0878350685488347,0.384504171989,0.0
PAK,1.4464407932809031,1.829075,4.05416437729815,0.9427396640174224,2.92370837694,3.0
USA,0.5735344480471807,1.301487,1.76494847026129,1.8217380762427984,0.81630938518,0.0
AUS,0.0,0.3902679999999999,0.459395792379171,2.547593026600847,1.90200383143,0.0
TUR,2.821974726065113,1.073919,2.58883834027281,1.6863483318508012,3.01003440415,2.0
CHN,5.0,1.0447717,3.18211663800006,3.72543358073388,0.371756500867,4.0
CHN,5.0,1.087158,2.93674644059833,1.624307105780931,4.01675793251,4.0
TKM,2.415737532478219,1.39275,2.20347564177879,2.8132275401854576,0.394407747964,2.0
YEM,4.754766922226059,1.02836635,3.28194660000094,1.1008732424465897,2.88244037494,4.0
AUS,5.0,0.3902679999999999,0.453040134330436,2.92659185036918,1.33320663053,2.0
TUR,4.774106065122206,1.073919,2.97826269641474,1.0671797019350215,3.0157748605,3.0
ETH,0.0,0.4065229999999999,2.84695331086952,2.098316274503756,3.1412235226,2.0
BOL,0.0,0.9416316,1.69773212980776,1.8869593011944736,4.00239932616,2.0
TUR,3.076202869251353,1.073919,2.77402008302638,0.9128136260341754,2.28605438989,2.0
USA,1.2867047039745767,0.252047,1.38701442665539,1.355008768772889,2.1746630564,0.0
MEX,5.0,2.293205,2.76485850390154,1.5357998151095358,1.72363858987,4.0
YEM,3.3697563605730347,1.02836635,3.22753899042275,1.0170557674608611,4.06213093746,4.0
MEX,2.6323826940410595,1.2165925,2.86896259728888,1.7016658987229736,2.35509742505,2.0
ARG,5.0,0.0,1.46313566878355,0.3762331925646542,2.46879565783,3.0
IRN,5.0,2.02826,2.73007936095074,2.31793567561807,0.0168213365261,4.0
PAK,0.0,1.829075,4.42994630318193,2.6927963486723305,4.03698138307,3.0
